customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,transaction_id,revenue
771,Matthew Greer,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-04-19,5,UPI,0.4,Ma****@yahoo.com,827****012,successful,519,150000.0
225,Caitlin Contreras,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-08-10,4,NetBanking,0.25,Ca****@yahoo.com,797****584,successful,520,135000.0
99,Maria Mathews,104,8000.0,Shoes,Clothing,online,Mumbai,2026-03-18,3,Cash,0.25,Ma****@gmail.com,912****664,successful,521,18000.0
677,Mario Evans,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-08-28,2,UPI,0.1,Ma****@yahoo.com,700****125,successful,522,27000.0
220,Maria Walker,102,70000.0,Phone,Electronics,offline,Bangalore,2026-12-04,3,Card,0.4,Ma****@gmail.com,733****210,successful,523,126000.0
298,Ryan Massey,105,45000.0,TV,Electronics,online,Delhi,2026-04-10,3,Card,0.2,Ry****@gmail.com,644****586,successful,524,108000.0
537,Ernest Meyers,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-10-17,1,Card,0.1,Er****@gmail.com,804****488,successful,525,58500.0
742,Wesley Davis,105,45000.0,TV,Electronics,online,Delhi,2025-05-28,2,Cash,0.35,We****@outlook.com,698****946,successful,526,58500.0
217,Eric Cross,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-08-24,3,NetBanking,0.35,Er****@gmail.com,655****796,successful,527,156000.0
503,Lauren Thomas,104,8000.0,Shoes,Clothing,offline,Delhi,2025-11-09,3,UPI,0.15,La****@yahoo.com,889****143,successful,528,20400.0
896,Tara Church,104,8000.0,Shoes,Clothing,online,Mumbai,2025-12-26,4,Cash,0.35,Ta****@yahoo.com,725****847,successful,529,20800.0
274,Joseph Parker,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-07-19,1,UPI,0.1,Jo****@gmail.com,790****206,successful,530,40500.0
853,James Guerrero,102,70000.0,Phone,Electronics,offline,Mumbai,2025-05-03,1,Cash,0.3,Ja****@gmail.com,686****649,successful,531,49000.0
620,Alexander Meyer,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-06-19,4,UPI,0.2,Al****@yahoo.com,958****157,successful,532,160000.0
810,Mary Martin,101,250000.0,Laptop,Electronics,offline,Delhi,2025-12-19,1,Card,0.3,Ma****@gmail.com,653****960,successful,533,175000.0
420,Marcus Wilkinson,102,70000.0,Phone,Electronics,offline,Hyderabad,2026-02-24,4,Cash,0.35,Ma****@yahoo.com,750****410,successful,534,182000.0
586,Michael Mason,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-05-04,1,UPI,0.15,Mi****@outlook.com,706****672,successful,535,12750.0
907,Jeffrey Mccall,102,70000.0,Phone,Electronics,online,Hyderabad,2026-05-04,1,Card,0.15,Je****@gmail.com,670****650,successful,536,59500.0
826,Ryan Wade,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-06-25,3,Card,0.4,Ry****@outlook.com,736****000,successful,537,117000.0
104,Amanda Castillo,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-06-21,2,NetBanking,0.05,Am****@yahoo.com,925****548,successful,538,2470.0
763,David Howard,104,8000.0,Shoes,Clothing,offline,Delhi,2025-07-05,1,Cash,0.35,Da****@gmail.com,860****189,successful,539,5200.0
123,Trevor Sharp,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-07-29,2,NetBanking,0.35,Tr****@yahoo.com,613****457,successful,540,58500.0
719,Michelle Bates,104,8000.0,Shoes,Clothing,offline,Chennai,2025-09-18,5,UPI,0.15,Mi****@gmail.com,743****312,successful,541,34000.0
240,Traci Farmer,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-07-23,2,Cash,0.25,Tr****@gmail.com,861****925,successful,542,12000.0
841,Diane Gomez,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-12-03,1,Cash,0.1,Di****@yahoo.com,654****222,successful,543,58500.0
513,Brandon Sims,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-12-15,3,UPI,0.15,Br****@outlook.com,702****219,successful,544,114750.0
459,Jason Moreno,105,45000.0,TV,Electronics,online,Mumbai,2025-05-11,2,NetBanking,0.05,Ja****@gmail.com,678****001,successful,545,85500.0
647,Michelle Conway,107,50000.0,Dining Table,Furniture,online,Chennai,2025-10-23,3,Cash,0.1,Mi****@yahoo.com,903****105,successful,546,135000.0
227,Tracey Garcia,106,80000.0,Sofa,Furniture,online,Bangalore,2025-11-23,4,Card,0.25,Tr****@gmail.com,825****120,successful,547,240000.0
618,Alan Torres,106,80000.0,Sofa,Furniture,online,Chennai,2025-09-21,3,NetBanking,0.1,Al****@yahoo.com,735****305,successful,548,216000.0
994,Amy Edwards,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-04-19,4,Cash,0.1,Am****@outlook.com,883****933,successful,549,28800.0
990,Carmen Bradford,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-09-23,5,Cash,0.2,Ca****@gmail.com,731****862,successful,550,1000000.0
911,Kelly Le,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-03-01,3,UPI,0.2,Ke****@outlook.com,681****769,successful,551,36000.0
3,Marc Carter,105,45000.0,TV,Electronics,offline,Delhi,2025-05-27,4,Card,0.2,Ma****@yahoo.com,808****372,successful,552,144000.0
354,Krista Oliver,102,70000.0,Phone,Electronics,offline,Delhi,2025-08-20,5,UPI,0.2,Kr****@yahoo.com,741****416,successful,553,280000.0
203,Samantha Wells,103,1300.0,Shirt,Clothing,online,Hyderabad,2026-01-27,5,Cash,0.25,Sa****@gmail.com,675****545,successful,554,4875.0
259,Kevin Ramirez,105,45000.0,TV,Electronics,online,Hyderabad,2025-08-19,1,Card,0.35,Ke****@outlook.com,865****185,successful,555,29250.0
245,Brittany Harris,105,45000.0,TV,Electronics,online,Delhi,2026-02-01,3,Cash,0.05,Br****@gmail.com,899****697,successful,556,128250.0
513,Brandon Sims,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-12-30,1,NetBanking,0.25,Br****@outlook.com,702****219,successful,557,33750.0
650,Michael Haynes,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-07-01,3,Cash,0.2,Mi****@yahoo.com,604****833,successful,558,36000.0
482,Nathaniel Montes,102,70000.0,Phone,Electronics,offline,Chennai,2025-09-14,5,UPI,0.35,Na****@gmail.com,779****012,successful,559,227500.0
878,Sarah Brown,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-06-28,2,NetBanking,0.15,Sa****@yahoo.com,977****098,successful,560,76500.0
984,Janet Long,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-11-01,3,UPI,0.3,Ja****@yahoo.com,952****095,successful,561,31499.999999999996
846,Chris Garcia,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-01-10,3,NetBanking,0.25,Ch****@yahoo.com,864****191,successful,562,562500.0
849,Mark Carson,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-10-19,5,Card,0.35,Ma****@yahoo.com,946****725,successful,563,146250.0
847,Eric Mejia,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-03-26,5,UPI,0.2,Er****@gmail.com,915****886,successful,564,60000.0
758,Nichole Jones,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-01-04,5,Cash,0.4,Ni****@yahoo.com,614****772,successful,565,150000.0
267,Scott Price,102,70000.0,Phone,Electronics,online,Delhi,2025-06-06,1,Card,0.1,Sc****@yahoo.com,842****629,successful,566,63000.0
313,Mary Lowe,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-12-27,4,Cash,0.05,Ma****@outlook.com,667****640,successful,567,190000.0
945,Misty Parker,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-06-03,4,UPI,0.35,Mi****@gmail.com,606****545,successful,568,650000.0
132,Ronald Harrison,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-12-23,5,UPI,0.15,Ro****@yahoo.com,723****967,successful,569,212500.0
654,Amy Ramos,105,45000.0,TV,Electronics,online,Chennai,2025-12-11,1,Cash,0.15,Am****@gmail.com,831****859,successful,570,38250.0
714,Scott Lane,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-12-25,2,Cash,0.2,Sc****@gmail.com,990****950,successful,571,24000.0
989,Jason Huerta,102,70000.0,Phone,Electronics,online,Chennai,2026-01-09,1,Cash,0.3,Ja****@yahoo.com,950****162,successful,572,49000.0
756,Juan Mata,104,8000.0,Shoes,Clothing,offline,Bangalore,2026-01-21,2,Cash,0.4,Ju****@yahoo.com,681****818,successful,573,9600.0
600,James Schaefer,103,1300.0,Shirt,Clothing,offline,Chennai,2026-03-16,2,NetBanking,0.05,Ja****@gmail.com,920****220,successful,574,2470.0
835,Juan Watkins,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-07-04,3,Cash,0.3,Ju****@outlook.com,797****580,successful,575,31499.999999999996
434,Robert Sosa,101,250000.0,Laptop,Electronics,online,Bangalore,2026-02-07,1,Card,0.4,Ro****@yahoo.com,865****630,successful,576,150000.0
620,Alexander Meyer,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-07-07,5,Card,0.35,Al****@yahoo.com,958****157,successful,577,162500.0
53,John Bridges,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-10-07,2,NetBanking,0.15,Jo****@outlook.com,981****917,successful,578,85000.0
250,Steven Baker,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-06-17,1,UPI,0.1,St****@gmail.com,629****024,successful,579,58500.0
466,Kyle Morris,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-05-02,2,Cash,0.1,Ky****@gmail.com,933****629,successful,580,27000.0
440,Tracy Sheppard,105,45000.0,TV,Electronics,offline,Hyderabad,2025-11-24,1,Cash,0.35,Tr****@gmail.com,653****396,successful,581,29250.0
500,Katelyn Garza,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-07-22,4,Card,0.4,Ka****@yahoo.com,620****083,successful,582,36000.0
274,Joseph Parker,102,70000.0,Phone,Electronics,online,Bangalore,2026-04-15,1,Cash,0.4,Jo****@gmail.com,790****206,successful,583,42000.0
774,Antonio Evans,107,50000.0,Dining Table,Furniture,online,Hyderabad,2026-01-14,3,Card,0.25,An****@gmail.com,719****042,successful,584,112500.0
845,Sara Smith,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2026-01-08,4,Card,0.2,Sa****@outlook.com,612****226,successful,585,208000.0
940,Nicole Briggs,101,250000.0,Laptop,Electronics,offline,Chennai,2025-08-09,5,Cash,0.35,Ni****@gmail.com,668****293,successful,586,812500.0
353,Rachel Velasquez,102,70000.0,Phone,Electronics,online,Bangalore,2026-03-02,1,NetBanking,0.35,Ra****@outlook.com,679****596,successful,587,45500.0
814,Donna Bennett,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-12-28,4,NetBanking,0.15,Do****@gmail.com,816****067,successful,588,4420.0
745,Jennifer Weeks,105,45000.0,TV,Electronics,online,Hyderabad,2025-06-07,4,Cash,0.35,Je****@gmail.com,926****095,successful,589,117000.0
584,Stacie Jones,101,250000.0,Laptop,Electronics,offline,Chennai,2025-06-30,5,Cash,0.1,St****@gmail.com,967****693,successful,590,1125000.0
965,Donald Poole,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-02-28,1,NetBanking,0.2,Do****@yahoo.com,717****135,successful,591,36000.0
154,Michael Smith,107,50000.0,Dining Table,Furniture,online,Chennai,2025-06-28,2,Cash,0.3,Mi****@yahoo.com,945****650,successful,592,70000.0
280,David Morales,104,8000.0,Shoes,Clothing,online,Delhi,2026-02-12,4,UPI,0.15,Da****@yahoo.com,925****730,successful,593,27200.0
256,Nicole Williams,102,70000.0,Phone,Electronics,offline,Chennai,2026-02-17,3,Cash,0.3,Ni****@gmail.com,926****732,successful,594,147000.0
104,Amanda Castillo,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-03-28,1,Cash,0.05,Am****@yahoo.com,925****548,successful,595,14250.0
39,Megan Jones,105,45000.0,TV,Electronics,offline,Hyderabad,2025-05-28,4,Card,0.25,Me****@gmail.com,727****686,successful,596,135000.0
638,Kaitlyn Reed,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-08-08,1,NetBanking,0.15,Ka****@gmail.com,686****113,successful,597,38250.0
205,Renee Harris,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-09-12,2,Card,0.25,Re****@gmail.com,946****150,successful,598,22500.0
592,Timothy Medina,105,45000.0,TV,Electronics,offline,Delhi,2025-05-11,1,Cash,0.4,Ti****@gmail.com,705****501,successful,599,27000.0
676,James Sanders,102,70000.0,Phone,Electronics,online,Bangalore,2025-10-26,5,Cash,0.3,Ja****@gmail.com,874****646,successful,600,244999.99999999997
468,Sonya Watts,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-03-25,2,Card,0.05,So****@yahoo.com,909****164,successful,601,85500.0
915,Meagan Valdez,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-07-10,1,UPI,0.1,Me****@outlook.com,639****013,successful,602,40500.0
71,Tina Bowers,104,8000.0,Shoes,Clothing,online,Bangalore,2025-05-03,3,NetBanking,0.2,Ti****@yahoo.com,741****205,successful,603,19200.0
754,Joshua Chandler,102,70000.0,Phone,Electronics,offline,Mumbai,2025-10-21,2,UPI,0.05,Jo****@gmail.com,850****470,successful,604,133000.0
962,Sharon Wood,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-12-30,2,UPI,0.4,Sh****@gmail.com,675****684,successful,605,54000.0
748,Sabrina Hopkins,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-01-09,3,NetBanking,0.15,Sa****@yahoo.com,716****790,successful,606,127500.0
339,Stacy Hernandez,105,45000.0,TV,Electronics,online,Delhi,2025-12-17,4,Card,0.35,St****@yahoo.com,763****384,successful,607,117000.0
805,Latoya Baker,107,50000.0,Dining Table,Furniture,online,Delhi,2026-03-20,1,NetBanking,0.25,La****@gmail.com,732****440,successful,608,37500.0
37,Joshua Nunez,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-08-04,1,NetBanking,0.25,Jo****@yahoo.com,858****785,successful,609,11250.0
262,Michael Elliott,105,45000.0,TV,Electronics,offline,Mumbai,2025-06-21,5,UPI,0.1,Mi****@yahoo.com,664****322,successful,610,202500.0
861,Tim Brock,101,250000.0,Laptop,Electronics,online,Bangalore,2026-01-04,1,Cash,0.15,Ti****@outlook.com,889****491,successful,611,212500.0
4,Kelly Brown,106,80000.0,Sofa,Furniture,offline,Chennai,2025-05-12,3,NetBanking,0.05,Ke****@gmail.com,681****599,successful,612,228000.0
100,Thomas Walker,101,250000.0,Laptop,Electronics,online,Delhi,2026-03-12,2,UPI,0.35,Th****@yahoo.com,641****824,successful,613,325000.0
280,David Morales,107,50000.0,Dining Table,Furniture,online,Delhi,2026-01-03,5,Cash,0.35,Da****@yahoo.com,925****730,successful,614,162500.0
387,Kenneth Rocha,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-12-15,4,Card,0.05,Ke****@outlook.com,638****283,successful,615,171000.0
996,Barbara Morris,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-12-12,5,Card,0.4,Ba****@gmail.com,879****956,successful,616,135000.0
973,Allen Gilbert,102,70000.0,Phone,Electronics,offline,Mumbai,2025-11-21,3,NetBanking,0.25,Al****@outlook.com,754****731,successful,617,157500.0
362,David Wells,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-06-04,5,Card,0.3,Da****@yahoo.com,761****722,successful,618,875000.0
775,Roy Chavez,104,8000.0,Shoes,Clothing,online,Chennai,2025-12-10,3,UPI,0.25,Ro****@gmail.com,759****010,successful,619,18000.0
318,Gina Dickerson,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-10-19,2,Card,0.05,Gi****@gmail.com,971****732,successful,620,95000.0
393,Shannon Alvarez,105,45000.0,TV,Electronics,offline,Mumbai,2025-10-12,5,Cash,0.05,Sh****@gmail.com,956****230,successful,621,213750.0
215,Crystal Aguilar,104,8000.0,Shoes,Clothing,online,Mumbai,2025-04-22,4,Card,0.15,Cr****@gmail.com,616****910,successful,622,27200.0
522,Mike Campbell,102,70000.0,Phone,Electronics,online,Hyderabad,2025-06-20,5,UPI,0.25,Mi****@gmail.com,657****499,successful,623,262500.0
925,Steve Ayala,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-07-14,0,NetBanking,0.4,St****@gmail.com,957****018,successful,624,0.0
752,Mark Hill,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-11-07,4,UPI,0.35,Ma****@gmail.com,859****046,successful,625,169000.0
794,Gerald Cooper,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2026-06-04,2,UPI,0.2,Ge****@gmail.com,973****201,successful,626,24000.0
542,Angela Martin,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-06-08,4,Card,0.4,An****@outlook.com,667****387,successful,627,108000.0
357,Kimberly Adams,106,80000.0,Sofa,Furniture,online,Hyderabad,2026-02-08,4,Card,0.4,Ki****@gmail.com,870****851,successful,628,192000.0
800,Ricardo Arnold,102,70000.0,Phone,Electronics,offline,Hyderabad,2026-01-21,5,UPI,0.4,Ri****@outlook.com,951****877,successful,629,210000.0
73,Anthony Gonzalez,102,70000.0,Phone,Electronics,offline,Mumbai,2025-05-31,2,NetBanking,0.1,An****@yahoo.com,958****312,successful,630,126000.0
620,Alexander Meyer,102,70000.0,Phone,Electronics,offline,Mumbai,2025-09-13,3,Cash,0.1,Al****@yahoo.com,958****157,successful,631,189000.0
961,Derek Hall,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-05-03,3,UPI,0.2,De****@gmail.com,744****075,successful,632,36000.0
95,John Jacobs,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-09-07,3,NetBanking,0.15,Jo****@gmail.com,640****560,successful,633,637500.0
936,Brian Larson,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-12-10,5,Card,0.35,Br****@yahoo.com,908****514,successful,634,26000.0
580,Meredith Walker,106,80000.0,Sofa,Furniture,offline,Chennai,2026-01-01,3,Card,0.1,Me****@yahoo.com,785****146,successful,635,216000.0
757,Yvette Clark,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-06-30,3,Card,0.2,Yv****@gmail.com,602****334,successful,636,120000.0
799,Stephanie Dunn,101,250000.0,Laptop,Electronics,online,Delhi,2025-06-17,4,Cash,0.3,St****@gmail.com,748****744,successful,637,700000.0
267,Scott Price,101,250000.0,Laptop,Electronics,offline,Delhi,2025-08-27,1,Card,0.1,Sc****@yahoo.com,842****629,successful,638,225000.0
844,Philip Cervantes,105,45000.0,TV,Electronics,offline,Delhi,2026-03-17,3,UPI,0.4,Ph****@gmail.com,984****742,successful,639,81000.0
124,Sarah Rios,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-07-07,2,NetBanking,0.35,Sa****@outlook.com,797****148,successful,640,19500.0
899,Whitney Avila,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-11-09,1,Card,0.3,Wh****@yahoo.com,846****615,successful,641,31499.999999999996
877,John Warren,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-12-04,2,NetBanking,0.05,Jo****@gmail.com,809****546,successful,642,123500.0
267,Scott Price,102,70000.0,Phone,Electronics,online,Delhi,2025-12-16,3,UPI,0.15,Sc****@yahoo.com,842****629,successful,643,178500.0
551,Joel Coleman,102,70000.0,Phone,Electronics,online,Bangalore,2026-03-13,2,Card,0.25,Jo****@gmail.com,894****740,successful,644,105000.0
948,Deborah Payne,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-09-15,4,NetBanking,0.1,De****@yahoo.com,633****428,successful,645,900000.0
993,Julie Wade,105,45000.0,TV,Electronics,offline,Bangalore,2025-04-25,4,Cash,0.1,Ju****@outlook.com,742****325,successful,646,162000.0
682,Crystal Mccarthy,104,8000.0,Shoes,Clothing,offline,Delhi,2025-10-27,4,Card,0.1,Cr****@gmail.com,757****526,successful,647,28800.0
74,David Alvarez,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-04-25,1,Cash,0.1,Da****@yahoo.com,955****242,successful,648,45000.0
345,Kathy Smith,103,1300.0,Shirt,Clothing,offline,Chennai,2025-06-13,2,NetBanking,0.2,Ka****@yahoo.com,910****171,successful,649,2080.0
821,Margaret Parker,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-07-26,1,NetBanking,0.25,Ma****@gmail.com,982****968,successful,650,11250.0
455,Morgan Wright,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-05-29,3,NetBanking,0.2,Mo****@yahoo.com,982****087,successful,651,36000.0
840,Veronica Ashley,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-03-05,1,UPI,0.2,Ve****@gmail.com,828****830,successful,652,12000.0
580,Meredith Walker,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-07-06,4,Card,0.2,Me****@yahoo.com,785****146,successful,653,208000.0
694,Lori Barrera,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-08-26,5,Card,0.15,Lo****@gmail.com,957****973,successful,654,5525.0
938,Mary Rogers,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-02-07,3,NetBanking,0.2,Ma****@gmail.com,975****823,successful,655,36000.0
139,Melissa Peterson,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-07-12,1,NetBanking,0.35,Me****@outlook.com,872****133,successful,656,42250.0
330,Don Thompson,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-10-06,1,UPI,0.25,Do****@outlook.com,867****714,successful,657,975.0
93,Judith Sanchez,105,45000.0,TV,Electronics,offline,Mumbai,2025-04-23,3,Cash,0.4,Ju****@yahoo.com,848****676,successful,658,81000.0
951,Richard Miller,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-01-18,3,UPI,0.1,Ri****@yahoo.com,710****379,successful,659,40500.0
680,Benjamin Anderson,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-10-26,5,NetBanking,0.4,Be****@yahoo.com,705****812,successful,660,150000.0
84,Paul Pacheco,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-11-07,5,NetBanking,0.05,Pa****@outlook.com,677****257,successful,661,213750.0
265,Frederick Ortiz,105,45000.0,TV,Electronics,online,Bangalore,2026-02-24,1,Cash,0.2,Fr****@yahoo.com,871****554,successful,662,36000.0
70,David Parker,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-12-24,3,Cash,0.2,Da****@gmail.com,803****107,successful,663,36000.0
154,Michael Smith,101,250000.0,Laptop,Electronics,offline,Chennai,2025-10-28,5,Card,0.15,Mi****@yahoo.com,945****650,successful,664,1062500.0
917,Alexandria Marks,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-08-10,4,Cash,0.05,Al****@gmail.com,881****519,successful,665,950000.0
254,Daniel Santos,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-10-17,1,Card,0.25,Da****@yahoo.com,895****463,successful,666,187500.0
655,Julie Todd,104,8000.0,Shoes,Clothing,online,Delhi,2025-04-23,5,UPI,0.1,Ju****@yahoo.com,981****456,successful,667,36000.0
552,Anthony Cox,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-09-26,1,Card,0.15,An****@gmail.com,772****392,successful,668,55250.0
645,Joshua Burton,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2026-02-19,4,NetBanking,0.2,Jo****@outlook.com,670****788,successful,669,48000.0
48,Nancy Cole,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-10-16,1,Card,0.2,Na****@gmail.com,788****105,successful,670,12000.0
186,Dawn Garrett,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2026-03-14,5,Cash,0.25,Da****@gmail.com,962****201,successful,671,243750.0
391,Catherine Beard,102,70000.0,Phone,Electronics,offline,Mumbai,2025-10-24,3,Card,0.4,Ca****@gmail.com,922****305,successful,672,126000.0
110,Dale Hughes,105,45000.0,TV,Electronics,offline,Delhi,2025-07-13,4,Card,0.35,Da****@gmail.com,972****973,successful,673,117000.0
826,Ryan Wade,102,70000.0,Phone,Electronics,online,Mumbai,2026-01-07,-1,Cash,0.4,Ry****@outlook.com,736****000,successful,674,-42000.0
351,Brandi Meyer,105,45000.0,TV,Electronics,offline,Bangalore,2025-10-08,5,Cash,0.1,Br****@gmail.com,931****343,successful,675,202500.0
617,Patrick Rodriguez,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-08-17,4,Card,0.1,Pa****@yahoo.com,736****634,successful,676,54000.0
5,Kathleen Olson,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-05-14,3,UPI,0.35,Ka****@gmail.com,640****805,successful,677,15600.0
22,James Walters,106,80000.0,Sofa,Furniture,offline,Chennai,2025-05-06,3,Cash,0.2,Ja****@gmail.com,659****842,successful,678,192000.0
268,Megan Little,103,1300.0,Shirt,Clothing,offline,Mumbai,2026-10-03,4,Cash,0.05,Me****@gmail.com,862****331,successful,679,4940.0
240,Traci Farmer,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-05-20,3,Cash,0.15,Tr****@gmail.com,861****925,successful,680,127500.0
905,Katie George,106,80000.0,Sofa,Furniture,online,Hyderabad,2026-03-25,5,NetBanking,0.3,Ka****@gmail.com,692****952,successful,681,280000.0
642,Troy Mitchell,101,250000.0,Laptop,Electronics,online,Bangalore,2026-02-17,2,UPI,0.05,Tr****@gmail.com,838****968,successful,682,475000.0
205,Renee Harris,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-05-12,4,UPI,0.15,Re****@gmail.com,946****150,successful,683,51000.0
338,Lisa Garrison,105,45000.0,TV,Electronics,online,Delhi,2025-08-20,3,Cash,0.35,Li****@outlook.com,673****437,successful,684,87750.0
677,Mario Evans,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-10-11,3,Cash,0.35,Ma****@yahoo.com,700****125,successful,685,126750.0
519,Kylie Ferguson,101,250000.0,Laptop,Electronics,offline,Bangalore,2026-03-25,3,Cash,0.35,Ky****@yahoo.com,925****178,successful,686,487500.0
899,Whitney Avila,105,45000.0,TV,Electronics,online,Delhi,2025-04-21,4,NetBanking,0.4,Wh****@yahoo.com,846****615,successful,687,108000.0
700,Thomas Navarro,104,8000.0,Shoes,Clothing,online,Hyderabad,2026-04-13,4,UPI,0.4,Th****@yahoo.com,767****014,successful,688,19200.0
890,Holly Mckay,104,8000.0,Shoes,Clothing,offline,Chennai,2025-12-29,1,Card,0.35,Ho****@yahoo.com,660****494,successful,689,5200.0
40,Kristina Harrell,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-07-01,5,NetBanking,0.25,Kr****@outlook.com,740****674,successful,690,30000.0
910,Cindy Price,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-11-23,4,Card,0.2,Ci****@outlook.com,974****764,successful,691,208000.0
666,Emily Griffith,106,80000.0,Sofa,Furniture,online,Mumbai,2026-03-13,4,Cash,0.25,Em****@gmail.com,948****680,successful,692,240000.0
215,Crystal Aguilar,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-06-18,4,Cash,0.2,Cr****@gmail.com,616****910,successful,693,144000.0
378,Rebecca Trujillo,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-01-09,4,Cash,0.1,Re****@gmail.com,633****668,successful,694,234000.0
